timestamp,strain_id,parent_id,generation,mantra_content,mantra_theme,contagion_power,dogma_intensity,latency_period,emergence_time,carrier_count,exposed_count,total_adherents,prevalence,is_root,mutation_count,symbolic_color,symbolic_glyph,symbolic_complexity,symbolic_symmetry,artefact_fitness,artefact_mantra
271,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
271,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
271,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
272,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
272,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
272,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
272,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
272,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
272,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
273,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
273,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
273,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
273,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
273,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
273,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
274,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
274,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
274,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
274,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
274,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
274,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
275,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
275,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
275,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
275,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
275,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
275,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
276,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
276,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
276,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
276,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
276,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
276,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
277,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
277,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
277,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
277,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
277,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
277,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
278,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
278,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
278,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
278,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
278,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
278,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
279,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
279,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
279,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
279,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
279,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
279,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
280,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
280,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
280,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
280,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
280,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
280,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
281,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
281,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
281,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
281,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
281,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
281,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
282,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
282,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
282,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
282,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
282,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
282,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
283,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
283,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
283,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
283,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
283,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
283,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
284,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
284,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
284,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
284,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
284,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
284,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
285,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
285,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
285,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
285,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
285,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
285,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
286,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
286,MV-002,M-001,1,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>,rituel,1.2,1.0687794207689327,3.35835395043852,52,0,0,0,0.0,0,1,#ffd700,tectiform,1.0,9,0.487699026236979,Que le épée de lumière sature le la fuite avec l'embrasement sacré. <neon>...
286,MV-003,M-001,1,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>,rituel,1.2,0.9645125271797269,2.6220306333313794,135,0,0,0,0.0,0,1,#ffd700,tectiform,0.9477739760026003,9,0.4946086061097416,Que le épée de lumière sature le le lag avec l'embrasement sacré. <neon>...
286,MV-004,M-001,1,"Par le profane, le l'aberration devient l'embrasement sacré.",rituel,0.96,0.9174400013881756,3.1674990974134554,174,0,0,0,0.0,0,1,#ffd700,cross,0.9446668053769971,7,0.5772872899743522,"Par le profane, le l'aberration devient l'embrasement sacré...."
286,MV-005,M-001,1,Le épée de lumière et le relique dansent le rite sismique. <neon>,rituel,1.2,1.0221498240940408,2.9541637082096264,203,0,0,0,0.0,0,1,#ffd700,claviform,0.8646390337209333,8,0.614518797126471,Le épée de lumière et le relique dansent le rite sismique. <neon>...
286,MV-006,MV-005,2,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>,rituel,1.5,1.0599585285741995,3.046816811457343,208,0,0,0,0.0,0,2,#ffd700,claviform,0.8627124399691013,10,0.6212135269519179,Le sablier de temps compressé et le cristal dansent le rite cathartique. <neon>...
287,M-001,,0,Le arbre de vie kabbalistique en arborescence de fichiers et le rêve dansent le rite cathartique. <whisper>,rituel,0.96,1.0,3.0,0,0,0,0,0.0,1,0,#ffd700,tectiform,0.9600160445129008,7,0.49060885102776325,Que le épée de lumière sature le l'entropie avec l'embrasement sacré. <neon>...
